Name,Architecture,Size,Pretraining Data,Dimensions,# Layers,Directory,Steps,Tokenizer,Layer Norm,Rope,Attention Type,Position Embedding,FFN Activation,Dropout,GPT Init,Bias,Weight Tying,Llama Linear,Context Length,Train Loss,Tokens,Test Loss,Optimizer,Scheduler,Learning Rate,Weight Decay,C4 Validation Loss,C4 Validation BPB,The Pile UC Validation Loss,The Pile UC Validation BPB,RefineWeb Validation Loss,RefineWeb Validation BPB,Slimpajama Validation Loss,Slimpajama Validation BPB,FineWeb-Edu Validation Loss,FineWeb-Edu Validation BPB,ARC-Challenge Accuracy,ARC-Challenge Loss,ARC-Challenge BPB,ARC-Easy Accuracy,ARC-Easy Loss,ARC-Easy BPB,HellaSwag Accuracy,HellaSwag Loss,HellaSwag BPB,MMLU Accuracy,MMLU Loss,MMLU BPB,Winogrande Accuracy,Winogrande Loss,Winogrande BPB,PIQA Accuracy,PIQA Loss,PIQA BPB,Social IQa Accuracy,Social IQa Loss,Social IQa BPB,CommonSenseQA Accuracy,CommonSenseQA Loss,CommonSenseQA BPB,COPA Accuracy,COPA Loss,COPA BPB,OpenBookQA Accuracy,OpenBookQA Loss,OpenBookQA BPB,Hugging Face,MMLU_stem Loss,MMLU_other Loss,MMLU_humanities Loss,MMLU_social_sciences Loss,Intervention,Intervention,Intervention,Intervention,Intervention,Intervention,Overtraining
HuggingFaceFW/ablation-model-c4,Llama,1713670144,C4,,,,20000.0,gpt2-HF,,,,,,,,,,,,,42000000000,,,,,,3.340529042068388,0.9330262730939823,3.91724549953507,0.7047356198466539,3.7671494722479353,1.0522954902394805,4.386858389829889,0.9481698789591209,,,0.22866894197952217,6.61102313226021,1.0895048260727376,0.5441919191919192,7.500467908959538,1.092852691687973,0.40509858593905596,2.794260120154098,0.8122333131096687,0.24291411479846176,,,0.5280189423835833,4.211253978641011,1.053056081675845,0.7323177366702938,3.7402785703706978,0.9215900527221659,0.3925281473899693,9.016556547371364,1.441563130635961,0.19492219492219492,3.163905738124488,2.282275559116167,0.71,4.911618777056277,1.4561636908906532,0.206,8.403393973214282,1.433930128678084,True,,,,,False,False,False,False,True,True,False
allenai/OLMo-1B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,3.2488861121855477,0.9097152953849666,3.2280643379515737,0.5555464788021778,3.489877894573621,0.9776056825530725,4.086414735580339,0.8745250534064579,3.3006690266801364,0.7748265689470296,0.28668941979522183,5.287507149487484,0.8955107030944713,0.6292087542087542,5.7610509966553085,0.8645336971569184,0.460565624377614,2.5541201337509936,0.7466491116433932,,,,0.5880031570639306,4.06483040342665,1.0255022987040279,0.7399347116430903,3.4108661685518302,0.8580968403440206,0.41146366427840325,8.904813196839694,1.4398505818902476,0.20065520065520065,2.0371254316418996,1.469475378949279,0.8,4.357441279806961,1.3128087878564343,0.248,7.851915497556286,1.3532395863617102,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-the-pile,Llama,1713670144,The Pile Deduped,,,,70000.0,gpt2-HF,,,,,,,,,,,,,147000000000,,,,,,3.6476180675229872,1.0187977557901962,2.74466591453162,0.4937816214937253,3.760557066699877,1.050454002748964,4.212424183809385,0.9104678960566808,3.4660520236354504,0.8155358563025396,0.24488054607508533,5.86663406661417,0.9901445056671399,0.5732323232323232,6.460479663916847,0.9706124530037097,0.383788090021908,2.819095184415923,0.8220498137408296,0.24711579547073068,,,0.5666929755327546,4.251508526411397,1.0651207921686172,0.6985854189336235,3.7670961683023867,0.9493410699396646,0.406345957011259,9.013732788819034,1.4490093793289602,0.19574119574119575,3.4492123515561017,2.488080777281474,0.72,4.552202155483404,1.3546124537097712,0.188,8.290285703706015,1.426368737841955,True,,,,,False,False,False,False,True,True,False
HuggingFaceFW/ablation-model-c4,Llama,1713670144,C4,,,,70000.0,gpt2-HF,,,,,,,,,,,,,147000000000,,,,,,3.2229428426386284,0.900183866385462,3.8172275032889194,0.6867417911247327,3.669880612202435,1.0251249243990077,4.316007258061029,0.9328562072916838,3.383698293749243,0.7961586458150838,0.2508532423208191,5.648080960340846,0.9678446775990011,0.5951178451178452,6.153498805679951,0.9319977232970543,0.45210117506472813,2.6713164884240688,0.7759256452447896,0.25345392394245836,,,0.5516969218626677,4.1230232714860025,1.0314908059884584,0.7475516866158868,3.590914982593492,0.8791002772464322,0.4104401228249744,8.93527821938089,1.4327011560885157,0.19656019656019655,3.133519528050778,2.2603565418237914,0.73,4.880808080808083,1.4438869568183166,0.232,8.215742692550503,1.399502887068133,True,,,,,False,False,False,False,True,True,False
HuggingFaceFW/ablation-model-fineweb-edu,Llama,1713670144,FineWeb-Edu,,,,140000.0,gpt2-HF,,,,,,,,,,,,,294000000000,,,,,,3.5479579823707965,0.9909622014050131,3.734735090693528,0.6719009184937067,3.701052995606687,1.0338324521246693,4.419602294687671,0.9552471040588933,2.9879695091648055,0.7030466524004182,0.36945392491467577,4.737657156864351,0.8123928419044674,0.7386363636363636,4.782211094233066,0.7402905831239556,0.46415056761601275,2.66346716929015,0.7705083070365991,0.25672981056829514,,,0.590370955011839,4.092484052930239,1.0299705291522376,0.7470076169749728,3.583077968242318,0.8843525569989916,0.4124872057318321,8.580630652607589,1.379206384753382,0.19328419328419327,2.3424639127764126,1.689730535211944,0.78,5.272540674603173,1.5572381616997941,0.298,7.681785409295569,1.3149874459115378,True,,,,,False,False,False,False,False,True,False
allenai/OLMo-7B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3822525597269625,4.683409211734784,0.7768083033286027,0.7297979797979798,4.844354722583295,0.724175870714033,0.5581557458673571,2.3415949562626226,0.6848826916760846,,,,0.6669297553275454,3.8489351556924336,0.9683007408031119,0.7840043525571273,3.132462133259432,0.7769210969716213,0.43961105424769703,8.263178674174199,1.3358689840366,0.19328419328419327,1.9631841436553255,1.4161380142016922,0.87,4.046242006921147,1.2177479326653982,0.294,7.513071160587073,1.28659988426926,True,,,,,False,False,False,True,True,True,False
allenai/OLMo-1B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,3.2245518671971127,0.9029015031795107,3.1998405129568717,0.5506891881931295,3.467347186238763,0.9712942443980725,4.056658232778054,0.8681569266043061,3.2761734788863452,0.769076279809245,0.28924914675767915,5.273697749264312,0.8909192798217731,0.6254208754208754,5.733923765848099,0.8587069662894313,0.4667396932881896,2.5361261527079706,0.7414540077887213,,,,0.5951065509076559,4.039885307233798,1.0190414828093373,0.7480957562568009,3.41811442053733,0.8548827042985437,0.4109518935516888,9.169722893109736,1.4742223428101005,0.20638820638820637,1.9572081282722666,1.4118272303229846,0.79,4.357850137591535,1.3104110246073184,0.242,7.902572597623367,1.357913409677388,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-the-pile,Llama,1713670144,The Pile Deduped,,,,55000.0,gpt2-HF,,,,,,,,,,,,,115000000000,,,,,,3.6738362313610344,1.0261206185419098,2.77533003004495,0.49929827712735875,3.785114269452534,1.057313681107863,4.2365757750092525,0.9156879896338378,3.4941592468605625,0.8221492735867775,0.24573378839590443,5.67030797399972,0.9750439125584711,0.5555555555555556,6.211728508087624,0.9527111184437304,0.3741286596295559,2.86107196136874,0.8364340431989163,0.22895598917533114,,,0.5461720599842147,4.246610346102484,1.0632829097495404,0.6893362350380848,3.7994624143962166,0.9624133831974756,0.4053224155578301,8.574408731255467,1.3963504114185508,0.19656019656019655,3.246205722768223,2.341642448971544,0.71,4.615343704906205,1.3743386623405645,0.182,8.435285755563878,1.4491187861038384,True,,,,,False,False,False,False,True,True,False
allenai/OLMo-1B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,3.2263473970553918,0.9034042665633272,3.2015835827145662,0.5509891686658881,3.466661227348687,0.9711020894490474,4.051819499040599,0.8671213993379905,3.27714654298819,0.7693047049901108,0.2858361774744027,5.21667997180506,0.8852202572497204,0.6237373737373737,5.705409356133931,0.8567103257576298,0.4647480581557459,2.541820880423753,0.7427631033105074,,,,0.5824782951854776,4.052453977691902,1.0204848498732493,0.7437431991294886,3.428255350812863,0.8536233185036202,0.4078812691914023,9.213399029136925,1.4748767609393354,0.19492219492219492,1.8922926322248117,1.3650005982107296,0.78,4.392139937284533,1.3224474949379512,0.252,7.886902738729485,1.3563182962359444,True,,,,,False,False,False,True,True,True,False
allenai/OLMo-7B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,3.0351181010103003,0.8498584636232258,2.996998934997472,0.5157803658796529,3.281646363068965,0.9192746077603965,3.90592613250724,0.8358990657240445,3.096976175219972,0.7270100105644219,0.3609215017064846,4.821961352572504,0.8030433909054159,0.7159090909090909,5.090603598367527,0.7607606084241595,0.5420235012945628,2.38075785226595,0.6947485881286817,0.26634382566585957,,,0.6535122336227308,3.880004750771689,0.9765424827452496,0.779651795429815,3.2035796388992166,0.7916908374048442,0.44319344933469806,8.058376585185211,1.3116656761218473,0.18427518427518427,1.9091451003061368,1.377157084274563,0.87,4.154348912686326,1.2511390802238265,0.288,7.539884111487256,1.2888611012368887,True,,,,,False,False,False,True,True,True,False
allenai/OLMo-1B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,3.215128483997626,0.9002628770366324,3.1945588471827095,0.5497802190661673,3.4553375840245533,0.9679300420607733,4.045975590365511,0.86587075668988,3.267995642105423,0.7671565462148882,0.28668941979522183,5.325080065093229,0.8895717367711543,0.6334175084175084,5.851198797715666,0.8654448609053097,0.4697271459868552,2.5276652084917175,0.7386625027554464,,,,0.5998421468034728,4.0161157653019925,1.0146002395196605,0.750272034820457,3.3791160608344164,0.8488466481260346,0.4211873080859775,8.824638684863025,1.4215782791648028,0.19901719901719903,2.116833776162356,1.5269727956278445,0.82,4.321039514973051,1.3016134488651339,0.25,7.902641888122055,1.359201716444942,True,,,,,False,False,False,True,True,True,False
allenai/OLMo-1B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,3.2135436301496703,0.8998191046984679,3.1893797720795587,0.5488889056858296,3.4557160089064194,0.9680360487252204,4.041750580593879,0.8649665712032705,3.2655984748311933,0.7665938151808858,0.2883959044368601,5.346582499029423,0.8970203490452822,0.6266835016835017,5.867898106459254,0.8719760830667403,0.46992630950009956,2.5282763539435535,0.7393670589966107,,,,0.5966850828729282,4.008695460142743,1.0130414592702488,0.750272034820457,3.3993676589607214,0.8523876654886643,0.41760491299897645,9.218112313531808,1.4750856806964427,0.21048321048321048,2.0751841051182134,1.496928908692824,0.8,4.34485261591241,1.3082592022324346,0.25,7.887519761930312,1.3589329928449694,True,,,,,False,False,False,True,True,True,False
state-spaces/mamba2-780m,Mamba2,780161280,The Pile,,,,,gpt-neox,,,,,,,,,,,,,300000000000,,,,,,3.518645086230918,0.985250065236085,2.790424903510739,0.4802291922381608,3.6275911309381335,1.0161827464217128,4.144191068523772,0.8868896453342054,3.356550532453719,0.7879446595632491,0.26535836177474403,5.527199774319346,0.9327586825219625,0.6111111111111112,6.2054330046757435,0.9153844035363115,0.4237203744274049,2.697206258133424,0.7969951074558806,0.23621991169349096,,,0.595895816890292,4.133160318880932,1.0423712168826302,0.721436343852013,3.5629006146693496,0.8987492776062422,0.41606960081883315,8.079285612038959,1.344033013908403,0.19983619983619982,2.2039072097665846,1.5897830010548422,0.77,4.791115096275252,1.4445648590031361,0.226,7.953265437990832,1.3698758397656858,True,,,,,False,False,False,True,True,True,False
EleutherAI/pythia-70m,GPT,44670976,The Pile,,,,,gpt-neox,,,,,,,,,,,,,299892736000,,,,,,4.484021362546062,1.2555635000689507,3.760007535869974,0.6470933439163545,4.5857168404851985,1.2845787094179606,4.992413622012442,1.0684159763332284,4.300640954598361,1.0095683172681376,0.18600682593856654,7.850882184535614,1.3704729251888217,0.3627946127946128,9.33263829632453,1.4207503624268671,0.2647878908583947,3.7860409513218247,1.1247028073614795,0.22916963395527704,,,0.5193370165745856,5.066533134056199,1.2973809872426363,0.5946681175190425,5.095047219283775,1.3285997820344955,0.3500511770726714,10.916763585476632,1.8097211306159613,0.19492219492219492,6.011716350583538,4.336536683108984,0.59,5.436847436417749,1.6535747666897564,0.122,9.750007198270474,1.7193087619026943,True,,,,,False,False,False,True,True,True,False
allenai/OLMo-7B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,3.1332150654613984,0.8773264344632274,,,,,,,3.1908747910624387,0.7490525545923131,0.31143344709897613,5.093655809409784,0.852652505651374,0.6712962962962963,5.405657813183397,0.8132179396101461,0.5046803425612428,2.452678582692433,0.7168469370128623,0.25409485828229594,,,0.6243093922651933,3.9463202616665343,0.9946298992933621,0.7742110990206746,3.3007160778655003,0.8218917594361057,0.4186284544524053,8.595185563201973,1.390743158122039,0.21457821457821458,2.192768365413219,1.5817480232999246,0.8,4.255488961003731,1.2815815680690474,0.284,7.762450380667793,1.3307015978653725,True,,,,,False,False,False,True,True,True,False
allenai/OLMo-7B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,3.022063528885473,0.8462030741984876,2.985129577177136,0.5137376618773792,3.2712969682561175,0.9163754727517599,3.8942200819702406,0.833393878381724,3.0876760160178454,0.7248268136467675,0.37372013651877134,4.811544566023821,0.8020612835957107,0.7234848484848485,5.043677600839937,0.7533214726120855,0.5465046803425613,2.3687352199855365,0.6909588208796061,0.26826662868537243,,,0.6448303078137332,3.8966789645563056,0.9778051664864156,0.7780195865070729,3.193439051049017,0.7892436463337497,0.4344933469805527,8.54248123816436,1.3727317386707618,0.20638820638820637,1.740611100567842,1.2555855014527533,0.86,4.088786404803028,1.2291912922365353,0.28,7.549019659973184,1.2888376898669107,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-c4,Llama,1713670144,C4,,,,105000.0,gpt2-HF,,,,,,,,,,,,,220000000000,,,,,,3.1715943284250776,0.8858419725589924,3.785256391939559,0.6809899992146642,3.6376122750364566,1.0161112587806314,4.2686838505792855,0.922627787416558,3.339804846719737,0.7858308493292906,0.28071672354948807,5.680304632862855,0.9612313693858889,0.5959595959595959,6.283230022709029,0.9364096717606865,0.4691296554471221,2.6296969587726506,0.7631173651482627,0.2501780373166216,,,0.5769534333070244,4.074604250315461,1.018159257877388,0.7513601741022851,3.58880043236637,0.870150209666668,0.4186284544524053,9.087507263270526,1.452216272148424,0.19492219492219492,3.1113681152743653,2.2443776751431836,0.77,4.876220959595961,1.4438273610218488,0.228,8.202306917214726,1.3863220080424261,True,,,,,False,False,False,False,True,True,False
allenai/OLMo-1B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,3.2146379833289567,0.900125532745304,3.189853056578513,0.5489703574505215,3.454963265590871,0.9678251857194035,4.041611019051043,0.8649367039299759,3.266941486640728,0.766909084971351,0.2901023890784983,5.261736994472453,0.8877797901451754,0.6304713804713805,5.718611593381498,0.8566665773563111,0.47032463652658835,2.5243450772408855,0.7385268248189752,,,,0.5935280189423836,4.027070614064098,1.0163371528180736,0.7540805223068553,3.3878079332654987,0.8496650263662697,0.41606960081883315,9.344158075931372,1.4945830790139767,0.21212121212121213,2.271715969066948,1.638696681440576,0.84,4.309518751473311,1.2983593461452752,0.252,7.873233418194896,1.3595272223250057,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-the-pile,Llama,1713670144,The Pile Deduped,,,,5000.0,gpt2-HF,,,,,,,,,,,,,10000000000,,,,,,4.098632149006424,1.1447682180313627,3.1600594533876665,0.5685133744871886,4.21264333755448,1.1767373762981441,4.589661281469553,0.9920034327534104,3.912203322653143,0.9205118864381892,0.20477815699658702,6.837171309595332,1.1860498549913518,0.4436026936026936,7.77350089580071,1.2014895810306216,0.28799044015136427,3.3295020165135667,0.9764332955188761,0.23095000712149266,,,0.48697711128650356,4.62677270527737,1.1629110492700925,0.6235038084874864,4.386402018255862,1.127434687219872,0.3766632548618219,9.56754816639239,1.5645078031212545,0.19656019656019655,5.676737817362818,4.0949007487680875,0.69,5.049799783549783,1.5084888001892531,0.172,9.149831990231991,1.5837195626438823,True,,,,,False,False,False,False,True,True,False
EleutherAI/pythia-1b,GPT,908759040,The Pile,,,,,gpt-neox,,,,,,,,,,,,,299892736000,,,,,,3.644059011495516,1.0203670136694427,2.906167147604544,0.5001483107634683,3.7563537194509187,1.0522525007320482,4.252002067549878,0.9099620512895248,3.471266545120177,0.8148740529011318,0.2440273037542662,6.2015244043496915,1.0352844289101262,0.5698653198653199,7.101872330041726,1.0364290287005347,0.3776140211113324,2.8019759915616547,0.827013539379456,0.23095000712149266,,,0.5335438042620363,4.252610626395491,1.0719390509586981,0.7083786724700761,3.765740997817378,0.9495064663977002,0.3986693961105425,8.972646403735483,1.4629375741006039,0.18427518427518427,2.296488294046888,1.6565661366405005,0.71,4.473057167658731,1.3534428862040935,0.186,8.286380618686868,1.4319664583912468,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-c4,Llama,1713670144,C4,,,,60000.0,gpt2-HF,,,,,,,,,,,,,126000000000,,,,,,3.2364902731594185,0.9039677306924717,3.830724686615423,0.6891700141857883,3.6816091407980296,1.0284011091745815,4.312868802709826,0.9321778656252719,3.390691711030862,0.79780414406853,0.27303754266211605,5.780916479454453,0.9747175736111325,0.585016835016835,6.36482116798152,0.9476387034462861,0.4501095399322844,2.683525493982845,0.7787877053564659,0.23251673550776242,,,0.5619573796369376,4.151197209980907,1.0363375173688223,0.7366702937976061,3.581059527753477,0.8811191396531447,0.417093142272262,8.934486814089334,1.437229914484783,0.19737919737919737,3.0508420352170353,2.2007173373716045,0.76,4.818773448773448,1.4289284119049355,0.246,8.269780986548172,1.3989942116846115,True,,,,,False,False,False,False,True,True,False
HuggingFaceFW/ablation-model-the-pile,Llama,1713670144,The Pile Deduped,,,,,gpt2-HF,,,,,,,,,,,,,179000000000,,,,,,3.521813651675384,0.9836599606149814,2.6234327345954744,0.47197105582496107,3.6355378619293375,1.0155318032603244,4.105144322124126,0.8872805659835967,3.3457929954005974,0.787239815475445,0.2721843003412969,5.5374606683274585,0.9341551258157944,0.6178451178451179,6.037820551931867,0.9088345686269954,0.42322246564429394,2.696443115981436,0.7864771294477079,0.25380999857570147,,,0.5832675611681136,4.188190126499418,1.0443817928564934,0.719260065288357,3.5974340862476017,0.8961710205297301,0.41914022517911975,8.997688888772473,1.4483814093761593,0.20556920556920558,2.283425470925471,1.6471433015718615,0.75,4.5282852633477635,1.3456134884431554,0.206,8.223529762598512,1.4040139441010508,True,,,,,False,False,False,False,True,True,False
allenai/OLMo-7B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28498293515358364,5.249435868323219,0.8916749264484624,0.627104377104377,5.628614354689778,0.8495595371483802,0.4607647878908584,2.554748930220253,0.7472068714928547,,,,0.585635359116022,4.016694319154369,1.0145164187764244,0.7568008705114254,3.4103672426675513,0.85939866350713,0.4227226202661208,8.676725250376549,1.4128347968275676,0.19983619983619982,2.742789324583527,1.9785042783899218,0.76,4.304514422146273,1.30079189422115,0.248,7.951256472205079,1.3661046797000127,True,,,,,False,False,False,True,True,True,False
allenai/OLMo-7B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,3.395567474921672,0.950787304258555,3.384714402931727,0.5825057902944266,3.638217312172921,1.0191594165152764,4.184672741001607,0.8955530432212125,3.453849109060593,0.8107853387305153,0.2431740614334471,6.279281089144503,1.0402363511606132,0.5437710437710438,7.185264349560132,1.0464919238509205,0.38627763393746267,2.739095720534372,0.8017039901693824,0.24797037459051416,,,0.5217048145224941,4.211700269088873,1.0658250449222397,0.7072905331882481,3.7313434392441844,0.9352854509239876,0.4032753326509724,9.249872810460623,1.4989096083187377,0.19656019656019655,3.1035906032008485,2.2387673860937256,0.7,4.588734992832332,1.3858065755326188,0.194,8.25753504017015,1.4340018564568164,True,,,,,False,False,False,True,True,True,False
allenai/OLMo-7B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,2.957293676172937,0.824752674796064,,,,,,,,,0.3796928327645051,4.62991902529789,0.7746709453263312,0.7365319865319865,4.796816465001368,0.7204001862688747,0.5578570005974905,2.3440351751621344,0.6844879035985426,,,,0.6685082872928176,3.863243079579675,0.9690098230463952,0.7883569096844396,3.14803197656992,0.7766471111754091,0.43654042988741043,8.348908538895277,1.3438015051414234,0.20638820638820637,1.972298896478689,1.4227129185502898,0.88,4.042481715423893,1.2148099224634894,0.302,7.5335146853628085,1.287654804959302,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-c4,Llama,1713670144,C4,,,,65000.0,gpt2-HF,,,,,,,,,,,,,136000000000,,,,,,3.227835396116214,0.9015503807547782,3.8192766056853626,0.6871104367579097,3.6776500278547024,1.0272951916296835,4.309132883247271,0.9313703888412428,3.386364473331824,0.7967859777287738,0.26109215017064846,5.83555627210099,0.9886759804041161,0.5808080808080808,6.429466924583741,0.961840785061546,0.45130452101175067,2.6846335053901207,0.7794420317783459,0.2446944879646774,,,0.5627466456195738,4.156225071265146,1.0380574627260937,0.7475516866158868,3.5895475379520994,0.8818000021737095,0.40736949846468784,8.967501708107635,1.4372410883273596,0.20065520065520065,3.2528649032555284,2.346446032304254,0.77,4.907855925324674,1.4544354127930912,0.232,8.174537340263901,1.393637080843742,True,,,,,False,False,False,False,True,True,False
allenai/OLMo-1B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,3.2743740001925654,0.9168521172883498,3.2515846995607003,0.5595943083074583,3.5109941490896213,0.9835208953578464,4.100154340863688,0.8774654375381968,3.3202136171912304,0.7794146290902235,0.27303754266211605,5.260170183659295,0.8991184947673833,0.6207912457912458,5.6454950047098045,0.8567907640654345,0.44991037641904,2.573796562869022,0.7529487729608407,,,,0.5761641673243884,4.079645985400466,1.0275950045109177,0.7453754080522307,3.4457071806230393,0.8667353708386699,0.40992835209826,8.94977480265313,1.4470810129868301,0.1850941850941851,2.095938466885947,1.5119000160923863,0.73,4.479294665849912,1.3486842342411822,0.248,7.93179724307489,1.368789593409507,True,,,,,False,False,False,True,True,True,False
allenai/OLMo-1B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,3.2185643367489933,0.9012249445553695,3.194960593002167,0.5498493590993286,3.459745455991085,0.9691648017895158,4.048513730058334,0.8664139386462028,3.2711698471350124,0.7679016855706766,0.2909556313993174,5.218009172233964,0.8782827623338815,0.6283670033670034,5.702516144255366,0.8499929892731447,0.4682334196375224,2.531631978674758,0.7402441598733277,,,,0.5943172849250198,4.044322033753212,1.0199345699947466,0.7459194776931447,3.387007683964413,0.8496398099571195,0.40992835209826,9.120420920229444,1.4639896099465584,0.20556920556920558,1.9834672055412375,1.4307691506001168,0.79,4.379966809504648,1.3189705590828749,0.226,7.859872681562046,1.3546771740702128,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-the-pile,Llama,1713670144,The Pile Deduped,,,,60000.0,gpt2-HF,,,,,,,,,,,,,126000000000,,,,,,3.69226491533209,1.0312678410647513,2.7735181922211356,0.4989723167932468,3.805772857002555,1.063084341038867,4.254568332831446,0.9195768777301542,3.4986928371382353,0.8232159931293619,0.24914675767918087,5.649137959390266,0.9654879912236184,0.5589225589225589,6.195341426160914,0.9441169490064875,0.374726150169289,2.871677308015926,0.8378271183933802,0.24967953283008118,,,0.5335438042620363,4.3307304074585895,1.0802301787539244,0.6838955386289445,3.8698098523287308,0.9978127972521562,0.40992835209826,8.787829382472626,1.4342688462020028,0.20556920556920558,2.235251586814087,1.6123931897179349,0.71,4.58874612193362,1.3606912249494718,0.2,8.477472778610277,1.451573946795024,True,,,,,False,False,False,False,True,True,False
allenai/OLMo-7B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,3.0442878663623385,0.8524260746467555,3.007129085408967,0.5175237541153451,3.290609678533681,0.9217854658469923,3.911786268446858,0.8371531811350285,3.1081952542597433,0.7296436707250938,0.36006825938566556,4.628628501666233,0.783460174968388,0.7154882154882155,4.807336940130323,0.7346687789949484,0.5370444134634534,2.3821765977120783,0.6949610600983196,0.26848027346531833,,,0.6495659037095501,3.8947221814496342,0.9793024640211716,0.7856365614798694,3.1845682584407755,0.7909998918962927,0.43705220061412486,8.062726188139193,1.3119445836108932,0.19656019656019655,1.9093029641109251,1.377270958938715,0.83,4.100038928926421,1.2352141342180274,0.286,7.590706793954444,1.2991179122127923,True,,,,,False,False,False,True,True,True,False
allenai/OLMo-1B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,3.231761079959973,0.9049201430737993,3.2102892414561293,0.5524874033827951,3.47227448591434,0.9726745093551864,4.0616947599325615,0.8692347832252771,3.2824103539281033,0.7705403758608317,0.28242320819112626,5.215796292791769,0.8832151507607435,0.6241582491582491,5.6725919573683745,0.8502652115039685,0.46464847639912366,2.5447993239542708,0.7437042623273294,,,,0.5832675611681136,4.042263965172794,1.0196259430117203,0.7431991294885746,3.4083358292639603,0.8561835007471182,0.4083930399181167,9.146977385831693,1.4680494126590065,0.19492219492219492,2.080718059699912,1.5009208131085847,0.79,4.371003237460771,1.3160390762648015,0.248,7.871662333453701,1.3573846328644368,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-c4,Llama,1713670144,C4,,,,,gpt2-HF,,,,,,,,,,,,,313000000000,,,,,,3.1122361312702034,0.8692629346965649,3.752457271086905,0.6750892435006646,3.5980057809342285,1.0050477914467746,4.224272767923757,0.9130288336496529,3.2912476171746343,0.7744057000508882,0.27559726962457337,5.581760779815116,0.9356721692745872,0.6212121212121212,6.160757713110204,0.9104267522283511,0.4872535351523601,2.584300722079784,0.7497280163415874,0.25601766130180886,,,0.5698500394632992,4.053904127648537,1.0128660704773322,0.7606093579978237,3.520644014989645,0.8516263006407494,0.4201637666325486,9.27779740993192,1.4768523602611556,0.18263718263718265,3.082783067158067,2.223757921562706,0.72,4.81790395021645,1.4230284280546377,0.228,8.131793618534239,1.37279685660062,True,,,,,False,False,False,False,True,True,False
HuggingFaceFW/ablation-model-c4,Llama,1713670144,C4,,,,85000.0,gpt2-HF,,,,,,,,,,,,,178000000000,,,,,,3.1994766802643695,0.8936296512452407,3.79769549697061,0.6832278677361637,3.6545027169064825,1.0208293449460244,4.285876729478922,0.9263438339484039,3.362115387015856,0.791080350912329,0.2713310580204778,5.751259341888211,0.9722539617852013,0.601010101010101,6.290903911347181,0.9427315801794672,0.46036646086436966,2.6534821865592444,0.7698821377687254,0.24184589089873237,,,0.5682715074980268,4.141929431029892,1.0344109132999075,0.7448313384113167,3.586430529189623,0.8744153005486665,0.4119754350051177,8.97162368933275,1.438952921010084,0.19574119574119575,3.3321816134316133,2.403660944519587,0.76,4.918370220057721,1.4583687353599564,0.232,8.14346206623238,1.388049671281954,True,,,,,False,False,False,False,True,True,False
allenai/OLMo-7B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,2.9886972049211957,0.8368602243068817,2.949886212200804,0.507672315817342,3.2392158641335635,0.9073887200228031,3.8589456846753274,0.8258448785434015,3.0565806450402486,0.7175272269841995,0.36689419795221845,4.7636429670776455,0.7906831430621301,0.7255892255892256,4.98132842386374,0.7422501763167179,0.5534754033061143,2.348395229835973,0.6860385276286531,,,,0.6661404893449092,3.878258556650433,0.9726869747948284,0.7883569096844396,3.1616592397190026,0.7810932193587402,0.43500511770726713,8.384518411857838,1.3526571124775024,0.21375921375921375,1.8813151412084395,1.3570820122853677,0.86,4.061702264216726,1.222881859184069,0.308,7.535517600328907,1.2860236811338168,True,,,,,False,False,False,True,True,True,False
